individual_id,timestamp,lat,lon,source,heading_deg,step_km,speed_kmh,declination_deg,inclination_deg,intensity_nt
placeholder-10,2026-03-13T12:00:00Z,41.07327,-106.6611,placeholder_deterministic,9.565123769080117,2.587915043382957,0.10782979347428988,,,
placeholder-10,2026-03-14T12:00:00Z,41.09145,-106.61983,placeholder_deterministic,59.68368999892084,4.006436019187663,0.1669348341328193,,,
placeholder-10,2026-03-15T12:00:00Z,41.10081,-106.65318,placeholder_deterministic,290.4373679224899,2.9821563524986794,0.12425651468744497,,,
placeholder-10,2026-03-16T12:00:00Z,41.14344,-106.63166,placeholder_deterministic,20.813595958112273,5.071415826892325,0.2113089927871802,,,
placeholder-10,2026-03-17T12:00:00Z,41.14633,-106.66942,placeholder_deterministic,275.8157486934657,3.1781271597755674,0.13242196499064865,,,
placeholder-10,2026-03-18T12:00:00Z,41.12507,-106.69164,placeholder_deterministic,218.21580260303537,3.008537516044433,0.1253557298351847,,,
placeholder-10,2026-03-19T12:00:00Z,41.14849,-106.72663,placeholder_deterministic,311.6397437730848,3.9202259689964154,0.16334274870818397,,,
placeholder-10,2026-03-20T12:00:00Z,41.14192,-106.70302,placeholder_deterministic,110.27297482007606,2.107638976496569,0.08781829068735704,,,
placeholder-10,2026-03-21T12:00:00Z,41.13741,-106.72456,placeholder_deterministic,254.47017740005603,1.8722126098222385,0.07800885874259327,,,
placeholder-10,2026-03-22T12:00:00Z,41.13606,-106.73641,placeholder_deterministic,261.40225655868215,1.00367391214221,0.04181974633925875,,,
placeholder-10,2026-03-23T12:00:00Z,41.14385,-106.74296,placeholder_deterministic,327.6590698204443,1.0252689281321399,0.04271953867217249,,,
placeholder-10,2026-03-24T12:00:00Z,41.13026,-106.73131,placeholder_deterministic,147.14882531253528,1.7987208551447438,0.07494670229769766,,,
placeholder-10,2026-03-25T12:00:00Z,41.12776,-106.71147,placeholder_deterministic,99.49055327117378,1.6847990597459173,0.07019996082274656,,,
placeholder-10,2026-03-26T12:00:00Z,41.13334,-106.64025,placeholder_deterministic,84.03805875044964,5.997103294638681,0.24987930394327837,,,
placeholder-10,2026-03-27T12:00:00Z,41.1538,-106.62712,placeholder_deterministic,25.78880349416022,2.5267897069408085,0.10528290445586702,,,
placeholder-10,2026-03-28T12:00:00Z,41.14911,-106.62908,placeholder_deterministic,197.46813923739728,0.5467146411689422,0.022779776715372593,,,
placeholder-10,2026-03-29T12:00:00Z,41.18091,-106.60707,placeholder_deterministic,27.514683353541898,3.9872156339462537,0.16613398474776056,,,
placeholder-10,2026-03-30T12:00:00Z,41.12793,-106.68875,placeholder_deterministic,229.28320092576772,9.026078579334106,0.3760866074722544,,,
placeholder-10,2026-03-31T12:00:00Z,41.09953,-106.6606,placeholder_deterministic,143.23933415256636,3.9413152912968727,0.16422147047070304,,,
placeholder-10,2026-04-01T12:00:00Z,41.10671,-106.65068,placeholder_deterministic,46.14990348127884,1.15250701774252,0.04802112573927167,,,
placeholder-10,2026-04-02T12:00:00Z,41.08852,-106.63679,placeholder_deterministic,150.07730151691396,2.333615816667131,0.09723399236113045,,,
placeholder-10,2026-04-03T12:00:00Z,41.09361,-106.61584,placeholder_deterministic,72.12534060054242,1.8446635437888288,0.0768609809912012,,,
placeholder-10,2026-04-04T12:00:00Z,41.098,-106.61349,placeholder_deterministic,21.9690614545641,0.5263702307257635,0.021932092946906814,,,
placeholder-10,2026-04-05T12:00:00Z,41.08337,-106.52553,placeholder_deterministic,102.41607690826322,7.548797888332112,0.31453324534717136,,,
placeholder-10,2026-04-06T12:00:00Z,41.11224,-106.52736,placeholder_deterministic,357.26576570579635,3.213857956472066,0.13391074818633608,,,
placeholder-10,2026-04-07T12:00:00Z,41.11083,-106.49449,placeholder_deterministic,93.24778505591547,2.7582328820715443,0.11492637008631434,,,
placeholder-10,2026-04-08T12:00:00Z,41.09336,-106.50986,placeholder_deterministic,213.5478127289718,2.3306979204614118,0.09711241335255882,,,
placeholder-10,2026-04-09T12:00:00Z,41.09887,-106.50805,placeholder_deterministic,13.903748415625557,0.6311786738713344,0.0262991114113056,,,
placeholder-10,2026-04-10T12:00:00Z,41.08716,-106.48568,placeholder_deterministic,124.77588337755452,2.2824777834198455,0.0951032409758269,,,
placeholder-10,2026-04-11T12:00:00Z,41.09295,-106.48644,placeholder_deterministic,354.35045867060876,0.6469614196492434,0.026956725818718472,,,
placeholder-10,2026-04-12T12:00:00Z,41.12451,-106.51065,placeholder_deterministic,329.98050241084763,4.0533261484893135,0.16888858952038807,,,
placeholder-10,2026-04-13T12:00:00Z,41.14355,-106.53605,placeholder_deterministic,314.8723748447216,3.0012354162309838,0.125051475676291,,,
placeholder-10,2026-04-14T12:00:00Z,41.14564,-106.48427,placeholder_deterministic,86.91488464551969,4.342048214833129,0.18091867561804706,,,
placeholder-10,2026-04-15T12:00:00Z,41.13968,-106.45899,placeholder_deterministic,107.37508907691438,2.218208541946499,0.09242535591443746,,,
placeholder-10,2026-04-16T12:00:00Z,41.10562,-106.40871,placeholder_deterministic,131.94685824864553,5.664049772654145,0.23600207386058938,,,
placeholder-10,2026-04-17T12:00:00Z,41.13467,-106.4012,placeholder_deterministic,11.018010950610403,3.29090038375076,0.13712084932294835,,,
placeholder-10,2026-04-18T12:00:00Z,41.11762,-106.39005,placeholder_deterministic,153.77132371261098,2.1134168563317934,0.0880590356804914,,,
placeholder-10,2026-04-19T12:00:00Z,41.12453,-106.4153,placeholder_deterministic,289.9731529059557,2.2503187681534778,0.0937632820063949,,,
placeholder-10,2026-04-20T12:00:00Z,41.13426,-106.40047,placeholder_deterministic,48.937414755483246,1.6472222958397635,0.06863426232665681,,,
placeholder-10,2026-04-21T12:00:00Z,41.16794,-106.41114,placeholder_deterministic,346.58652052238335,3.85012616986468,0.16042192374436168,,,
placeholder-10,2026-04-22T12:00:00Z,41.17338,-106.43003,placeholder_deterministic,290.94174700840176,1.6928945376697868,0.07053727240290779,,,
placeholder-10,2026-04-23T12:00:00Z,41.19799,-106.43092,placeholder_deterministic,358.4412927675541,2.7375204671829017,0.11406335279928757,,,
placeholder-10,2026-04-24T12:00:00Z,41.18924,-106.46956,placeholder_deterministic,253.26440049396092,3.3763454212492516,0.14068105921871882,,,
placeholder-10,2026-04-25T12:00:00Z,41.18881,-106.46073,placeholder_deterministic,93.69959257035651,0.7404287728727367,0.030851198869697363,,,
placeholder-10,2026-04-26T12:00:00Z,41.18414,-106.42213,placeholder_deterministic,99.12011233597786,3.2715993904820597,0.13631664127008583,,,
placeholder-10,2026-04-27T12:00:00Z,41.18275,-106.42028,placeholder_deterministic,134.9516234756636,0.21876464879084453,0.009115193699618522,,,
placeholder-10,2026-04-28T12:00:00Z,41.19809,-106.40002,placeholder_deterministic,44.817537799669026,2.404899500579296,0.10020414585747067,,,
placeholder-10,2026-04-29T12:00:00Z,41.17997,-106.4241,placeholder_deterministic,225.00980682915107,2.849524472006638,0.11873018633360992,,,
placeholder-10,2026-04-30T12:00:00Z,41.17978,-106.45654,placeholder_deterministic,269.5648225198997,2.7150001196830744,0.11312500498679477,,,
placeholder-10,2026-05-01T12:00:00Z,41.14414,-106.49642,placeholder_deterministic,220.12448069973595,5.181772425551552,0.21590718439798132,,,
placeholder-10,2026-05-02T12:00:00Z,41.16131,-106.51703,placeholder_deterministic,317.8990996370785,2.573464113049974,0.10722767137708224,,,
placeholder-10,2026-05-03T12:00:00Z,41.1844,-106.51963,placeholder_deterministic,355.15609103998975,2.576696934661487,0.10736237227756196,,,
placeholder-10,2026-05-04T12:00:00Z,41.21295,-106.5388,placeholder_deterministic,333.2024068704968,3.5567722471613394,0.14819884363172248,,,
placeholder-10,2026-05-05T12:00:00Z,41.24219,-106.52501,placeholder_deterministic,19.52505484373353,3.4498109854618257,0.14374212439424275,,,
placeholder-10,2026-05-06T12:00:00Z,41.23682,-106.56669,placeholder_deterministic,260.29124904760977,3.5358239546503896,0.1473259981104329,,,
placeholder-10,2026-05-07T12:00:00Z,41.25971,-106.51271,placeholder_deterministic,60.559380221712104,5.181165641274426,0.21588190171976773,,,
placeholder-10,2026-05-08T12:00:00Z,41.26507,-106.46626,placeholder_deterministic,81.25734759682064,3.9279992134421517,0.16366663389342298,,,
placeholder-10,2026-05-09T12:00:00Z,41.27532,-106.49028,placeholder_deterministic,299.5938180758756,2.3084540435714067,0.09618558514880861,,,
placeholder-10,2026-05-10T12:00:00Z,41.26934,-106.54011,placeholder_deterministic,260.94438667097046,4.217155331255844,0.1757148054689935,,,
placeholder-10,2026-05-11T12:00:00Z,41.25786,-106.53798,placeholder_deterministic,172.05962028715214,1.28887283415563,0.05370303475648458,,,
placeholder-10,2026-05-12T12:00:00Z,41.25942,-106.54871,placeholder_deterministic,280.9494185088097,0.9135376588229159,0.038064069117621495,,,
placeholder-10,2026-05-13T12:00:00Z,41.24959,-106.49882,placeholder_deterministic,104.66968719768136,4.311412476323248,0.17964218651346867,,,
placeholder-10,2026-05-14T12:00:00Z,41.24298,-106.51454,placeholder_deterministic,240.78947757820737,1.5058391909320958,0.06274329962217066,,,
placeholder-10,2026-05-15T12:00:00Z,41.2241,-106.48372,placeholder_deterministic,129.1554723340572,3.324063911485168,0.13850266297854866,,,
placeholder-10,2026-05-16T12:00:00Z,41.22936,-106.48932,placeholder_deterministic,321.3167922346587,0.7492828486250429,0.03122011869271012,,,
placeholder-10,2026-05-17T12:00:00Z,41.23726,-106.47142,placeholder_deterministic,59.586941810603264,1.735561814714819,0.07231507561311747,,,
placeholder-10,2026-05-18T12:00:00Z,41.22829,-106.51184,placeholder_deterministic,253.57245200207575,3.52412726426358,0.1468386360109825,,,
placeholder-10,2026-05-19T12:00:00Z,41.23599,-106.43738,placeholder_deterministic,82.14601208698224,6.2852056793179765,0.26188356997158235,,,
placeholder-10,2026-05-20T12:00:00Z,41.23209,-106.41871,placeholder_deterministic,105.5176656228274,1.620318017890216,0.06751325074542566,,,
placeholder-10,2026-05-21T12:00:00Z,41.2558,-106.40493,placeholder_deterministic,23.600872363959866,2.8771800505243488,0.1198825021051812,,,
placeholder-10,2026-05-22T12:00:00Z,41.23511,-106.41359,placeholder_deterministic,197.47225508532347,2.4118644603490305,0.10049435251454293,,,
placeholder-10,2026-05-23T12:00:00Z,41.23262,-106.38952,placeholder_deterministic,97.82449179332463,2.031721638877078,0.08465506828654491,,,
placeholder-10,2026-05-24T12:00:00Z,41.24192,-106.38962,placeholder_deterministic,359.53675660057684,1.034146623092361,0.043089442628848375,,,
placeholder-10,2026-05-25T12:00:00Z,41.22875,-106.38766,placeholder_deterministic,173.613598962315,1.4735798597266425,0.06139916082194344,,,
placeholder-10,2026-05-26T12:00:00Z,41.2591,-106.39434,placeholder_deterministic,350.6052392718273,3.420668592246281,0.14252785801026172,,,
placeholder-10,2026-05-27T12:00:00Z,41.2871,-106.40608,placeholder_deterministic,342.512970699402,3.2643879176559127,0.13601616323566304,,,
placeholder-10,2026-05-28T12:00:00Z,41.29247,-106.41685,placeholder_deterministic,303.5712909964261,1.0799285638156584,0.0449970234923191,,,
placeholder-10,2026-05-29T12:00:00Z,41.30577,-106.42882,placeholder_deterministic,325.93948227186013,1.7852227056148307,0.07438427940061794,,,
placeholder-10,2026-05-30T12:00:00Z,41.33846,-106.42301,placeholder_deterministic,7.6008147486829785,3.6671996541525784,0.15279998558969077,,,
placeholder-10,2026-05-31T12:00:00Z,41.38741,-106.42847,placeholder_deterministic,355.21633870802583,5.462032000794231,0.22758466669975963,,,
placeholder-10,2026-06-01T12:00:00Z,41.37693,-106.45502,placeholder_deterministic,242.26080076465087,2.5029311597740107,0.10428879832391712,,,
placeholder-10,2026-06-02T12:00:00Z,41.36065,-106.45653,placeholder_deterministic,183.98229726181555,1.8146336406320909,0.07560973502633712,,,
placeholder-11,2026-03-05T12:00:00Z,40.29415,-105.93579,placeholder_deterministic,,0.0,0.0,,,
placeholder-11,2026-03-06T12:00:00Z,40.30384,-105.91274,placeholder_deterministic,61.12891061191226,2.232068268699464,0.09300284452914433,,,
placeholder-11,2026-03-07T12:00:00Z,40.33707,-105.86237,placeholder_deterministic,49.11488518708677,5.647014043221123,0.23529225180088012,,,
placeholder-11,2026-03-08T12:00:00Z,40.33944,-105.86264,placeholder_deterministic,355.0371406718669,0.2645237142915934,0.011021821428816391,,,
placeholder-11,2026-03-09T12:00:00Z,40.34211,-105.88492,placeholder_deterministic,278.9424156474567,1.91150808773949,0.07964617032247875,,,
placeholder-11,2026-03-10T12:00:00Z,40.36347,-105.88216,placeholder_deterministic,5.622891264770715,2.3866108552664813,0.09944211896943672,,,
placeholder-11,2026-03-11T12:00:00Z,40.36123,-105.83655,placeholder_deterministic,93.67310232218279,3.872395948118681,0.1613498311716117,,,
placeholder-11,2026-03-12T12:00:00Z,40.34917,-105.81064,placeholder_deterministic,121.40821598710113,2.572648145150486,0.10719367271460357,,,
placeholder-11,2026-03-13T12:00:00Z,40.34428,-105.78892,placeholder_deterministic,106.45023270138597,1.9193187763245285,0.07997161568018869,,,
placeholder-11,2026-03-14T12:00:00Z,40.34118,-105.77116,placeholder_deterministic,102.89323055354163,1.5441474113745093,0.06433947547393788,,,
placeholder-11,2026-03-15T12:00:00Z,40.34773,-105.75518,placeholder_deterministic,61.7237936627663,1.537712447289169,0.06407135197038204,,,
placeholder-11,2026-03-16T12:00:00Z,40.33875,-105.76738,placeholder_deterministic,226.0025133492808,1.4374037260362993,0.059891821918179135,,,
placeholder-11,2026-03-17T12:00:00Z,40.34578,-105.76273,placeholder_deterministic,26.753541136371496,0.8754238225369346,0.03647599260570561,,,
placeholder-11,2026-03-18T12:00:00Z,40.35954,-105.77565,placeholder_deterministic,324.41850633744787,1.8814008174489376,0.07839170072703906,,,
placeholder-11,2026-03-19T12:00:00Z,40.3452,-105.76447,placeholder_deterministic,149.27998808388475,1.8547444462195353,0.07728101859248064,,,
placeholder-11,2026-03-20T12:00:00Z,40.3407,-105.79009,placeholder_deterministic,257.03112208006075,2.2282281749212967,0.0928428406217207,,,
placeholder-11,2026-03-21T12:00:00Z,40.32201,-105.7739,placeholder_deterministic,146.55614003437313,2.4904630300114006,0.1037692929171417,,,
placeholder-11,2026-03-22T12:00:00Z,40.33288,-105.66071,placeholder_deterministic,82.78372424244304,9.670988456596476,0.4029578523581865,,,
placeholder-11,2026-03-23T12:00:00Z,40.32652,-105.67807,placeholder_deterministic,244.33776345100438,1.6326770599546228,0.06802821083144261,,,
placeholder-11,2026-03-24T12:00:00Z,40.32609,-105.6902,placeholder_deterministic,267.34166140489907,1.0293932292410781,0.04289138455171159,,,
placeholder-11,2026-03-25T12:00:00Z,40.30091,-105.74358,placeholder_deterministic,238.27525269207365,5.322015670437235,0.2217506529348848,,,
placeholder-11,2026-03-26T12:00:00Z,40.29463,-105.77832,placeholder_deterministic,256.6772067818691,3.0278420097545715,0.1261600837397738,,,
placeholder-11,2026-03-27T12:00:00Z,40.28303,-105.83724,placeholder_deterministic,255.54685920583046,5.1613006054426,0.21505419189344166,,,
placeholder-11,2026-03-28T12:00:00Z,40.27825,-105.83943,placeholder_deterministic,199.26642681715856,0.563042980738063,0.02346012419741929,,,
placeholder-11,2026-03-29T12:00:00Z,40.24841,-105.84944,placeholder_deterministic,194.3615120524811,3.425041187936751,0.14271004949736463,,,
placeholder-11,2026-03-30T12:00:00Z,40.25823,-105.83927,placeholder_deterministic,38.3194344606506,1.391831318950174,0.05799297162292392,,,
placeholder-11,2026-03-31T12:00:00Z,40.26816,-105.79898,placeholder_deterministic,72.08739989809965,3.592538891722351,0.14968912048843128,,,
placeholder-11,2026-04-01T12:00:00Z,40.26276,-105.78423,placeholder_deterministic,115.62609596814332,1.3881003529118818,0.057837514704661745,,,
placeholder-11,2026-04-02T12:00:00Z,40.27832,-105.79136,placeholder_deterministic,340.7313009343118,1.8328935666794826,0.07637056527831178,,,
placeholder-11,2026-04-03T12:00:00Z,40.26815,-105.79168,placeholder_deterministic,181.37533529885974,1.131178230757551,0.04713242628156463,,,
placeholder-11,2026-04-04T12:00:00Z,40.24708,-105.77421,placeholder_deterministic,147.67052263164368,2.7725060230515246,0.11552108429381353,,,
placeholder-11,2026-04-05T12:00:00Z,40.2816,-105.79884,placeholder_deterministic,331.44185304372604,4.370485500358328,0.18210356251493032,,,
placeholder-11,2026-04-06T12:00:00Z,40.29894,-105.76651,placeholder_deterministic,54.8767541896774,3.3521566437565844,0.13967319348985768,,,
placeholder-11,2026-04-07T12:00:00Z,40.29555,-105.72775,placeholder_deterministic,96.52919014004192,3.308712470227869,0.13786301959282787,,,
placeholder-11,2026-04-08T12:00:00Z,40.30211,-105.76243,placeholder_deterministic,283.9404762529758,3.030189840381916,0.12625791001591316,,,
placeholder-11,2026-04-09T12:00:00Z,40.31158,-105.78988,placeholder_deterministic,294.3505433183069,2.5547662755286664,0.10644859481369444,,,
placeholder-11,2026-04-10T12:00:00Z,40.34636,-105.76622,placeholder_deterministic,27.403709355685123,4.35648820106703,0.18152034171112627,,,
placeholder-11,2026-04-11T12:00:00Z,40.36443,-105.80585,placeholder_deterministic,300.90699390627225,3.913287007501833,0.16305362531257636,,,
placeholder-11,2026-04-12T12:00:00Z,40.3935,-105.86116,placeholder_deterministic,304.62142354404415,5.691969712542046,0.23716540468925193,,,
placeholder-11,2026-04-13T12:00:00Z,40.3944,-105.86908,placeholder_deterministic,278.48883990961315,0.6781443356494716,0.02825601398539465,,,
placeholder-11,2026-04-14T12:00:00Z,40.38082,-105.85578,placeholder_deterministic,143.27371920409348,1.88389228955005,0.07849551206458542,,,
placeholder-11,2026-04-15T12:00:00Z,40.36007,-105.85221,placeholder_deterministic,172.53115707650068,2.3270318738001605,0.09695966140834002,,,
placeholder-11,2026-04-16T12:00:00Z,40.32966,-105.85953,placeholder_deterministic,190.39825698460902,3.4378723646948277,0.14324468186228448,,,
placeholder-11,2026-04-17T12:00:00Z,40.334,-105.82892,placeholder_deterministic,79.45390252152924,2.6391501464483627,0.10996458943534844,,,
placeholder-11,2026-04-18T12:00:00Z,40.34962,-105.79118,placeholder_deterministic,61.48513071503862,3.639703738774476,0.1516543224489365,,,
placeholder-11,2026-04-19T12:00:00Z,40.335,-105.76939,placeholder_deterministic,131.3501418214455,2.460335465932745,0.10251397774719771,,,
placeholder-11,2026-04-20T12:00:00Z,40.37906,-105.72608,placeholder_deterministic,36.821128103214846,6.121277183545531,0.2550532159810638,,,
placeholder-11,2026-04-21T12:00:00Z,40.38878,-105.78828,placeholder_deterministic,281.61375371055385,5.378027924944457,0.22408449687268572,,,
placeholder-11,2026-04-22T12:00:00Z,40.39059,-105.79938,placeholder_deterministic,282.0876567271651,0.9613859345955466,0.04005774727481444,,,
placeholder-11,2026-04-23T12:00:00Z,40.38397,-105.79804,placeholder_deterministic,171.23486665308656,0.7448079458383132,0.031033664409929718,,,
placeholder-11,2026-04-24T12:00:00Z,40.37241,-105.7427,placeholder_deterministic,105.31633562406802,4.860708303581925,0.20252951264924687,,,
placeholder-11,2026-04-25T12:00:00Z,40.34841,-105.75287,placeholder_deterministic,197.8981229548252,2.8043465311662095,0.11684777213192539,,,
placeholder-11,2026-04-26T12:00:00Z,40.33788,-105.73749,placeholder_deterministic,131.92788161413318,1.752138037301988,0.0730057515542495,,,
placeholder-11,2026-04-27T12:00:00Z,40.33077,-105.7512,placeholder_deterministic,235.77595537648472,1.4055177405093895,0.058563239187891226,,,
placeholder-11,2026-04-28T12:00:00Z,40.34492,-105.74278,placeholder_deterministic,24.395072306982115,1.7276918873871439,0.07198716197446432,,,
placeholder-11,2026-04-29T12:00:00Z,40.30654,-105.75245,placeholder_deterministic,190.87630960674173,4.345678730692351,0.1810699471121813,,,
placeholder-11,2026-04-30T12:00:00Z,40.28938,-105.76727,placeholder_deterministic,213.37720917118767,2.284847000709586,0.09520195836289941,,,
placeholder-11,2026-05-01T12:00:00Z,40.27175,-105.8246,placeholder_deterministic,248.06430946848204,5.243504213493429,0.21847934222889287,,,
placeholder-11,2026-05-02T12:00:00Z,40.25364,-105.82671,placeholder_deterministic,185.0813589232778,2.0216833388800235,0.08423680578666765,,,
placeholder-11,2026-05-03T12:00:00Z,40.27934,-105.80067,placeholder_deterministic,37.70067444644587,3.612203022862461,0.15050845928593587,,,
placeholder-11,2026-05-04T12:00:00Z,40.22239,-105.72908,placeholder_deterministic,136.16322865026666,8.775762827859959,0.36565678449416494,,,
placeholder-11,2026-05-05T12:00:00Z,40.21787,-105.69629,placeholder_deterministic,100.22278000877486,2.8290391304415374,0.11787663043506406,,,
placeholder-11,2026-05-06T12:00:00Z,40.19733,-105.81116,placeholder_deterministic,256.8595429493794,10.018650226087468,0.41744375942031114,,,
placeholder-11,2026-05-07T12:00:00Z,40.17198,-105.80347,placeholder_deterministic,166.94943627854377,2.8934987975470317,0.12056244989779298,,,
placeholder-11,2026-05-08T12:00:00Z,40.17954,-105.81341,placeholder_deterministic,314.8714638274125,1.1915784906226148,0.04964910377594228,,,
placeholder-11,2026-05-09T12:00:00Z,40.15185,-105.83455,placeholder_deterministic,210.26682903424478,3.5646848123231494,0.1485285338467979,,,
placeholder-11,2026-05-10T12:00:00Z,40.14126,-105.85105,placeholder_deterministic,229.98718926009107,1.8312587451379272,0.0763024477140803,,,
placeholder-11,2026-05-11T12:00:00Z,40.17043,-105.85543,placeholder_deterministic,353.4546808022668,3.26484542987079,0.13603522624461625,,,
placeholder-11,2026-05-12T12:00:00Z,40.15209,-105.84782,placeholder_deterministic,162.40317499548712,2.1393950617847644,0.08914146090769852,,,
placeholder-11,2026-05-13T12:00:00Z,40.15554,-105.83035,placeholder_deterministic,75.50730934739698,1.5335004895015338,0.06389585372923058,,,
placeholder-11,2026-05-14T12:00:00Z,40.15876,-105.80732,placeholder_deterministic,79.62548420261021,1.9896603243710926,0.0829025135154622,,,
placeholder-11,2026-05-15T12:00:00Z,40.14122,-105.81167,placeholder_deterministic,190.735287346208,1.9850925319348496,0.08271218883061873,,,
placeholder-11,2026-05-16T12:00:00Z,40.15409,-105.81605,placeholder_deterministic,345.419656568114,1.4787088223909164,0.061612867599621514,,,
placeholder-11,2026-05-17T12:00:00Z,40.151,-105.76979,placeholder_deterministic,94.97958922320538,3.94660662519726,0.1644419427165525,,,
placeholder-11,2026-05-18T12:00:00Z,40.17505,-105.82354,placeholder_deterministic,300.366053018239,5.292778515044734,0.22053243812686393,,,
placeholder-11,2026-05-19T12:00:00Z,40.17598,-105.84265,placeholder_deterministic,273.6505511676438,1.6268928522093258,0.06778720217538857,,,
placeholder-11,2026-05-20T12:00:00Z,40.19007,-105.80106,placeholder_deterministic,66.07211560331211,3.8649310302261894,0.16103879292609122,,,
placeholder-11,2026-05-21T12:00:00Z,40.17411,-105.73345,placeholder_deterministic,107.14827082786763,6.0115699948607455,0.25048208311919773,,,
placeholder-11,2026-05-22T12:00:00Z,40.13838,-105.69985,placeholder_deterministic,144.28335792092986,4.892703653156989,0.20386265221487454,,,
placeholder-11,2026-05-23T12:00:00Z,40.0855,-105.6965,placeholder_deterministic,177.225108225962,5.886885028251246,0.24528687617713527,,,
placeholder-11,2026-05-24T12:00:00Z,40.03955,-105.72167,placeholder_deterministic,202.75305025756242,5.540243537927053,0.23084348074696057,,,
placeholder-11,2026-05-25T12:00:00Z,40.04405,-105.69176,placeholder_deterministic,78.87225888090984,2.594882582219282,0.10812010759247008,,,
placeholder-11,2026-05-26T12:00:00Z,40.03767,-105.71619,placeholder_deterministic,251.17247923654634,2.1973772360787485,0.09155738483661452,,,
placeholder-11,2026-05-27T12:00:00Z,40.07125,-105.68438,placeholder_deterministic,35.93515198107889,4.612193815975848,0.192174742332327,,,
placeholder-11,2026-05-28T12:00:00Z,40.05784,-105.67574,placeholder_deterministic,153.74968263755454,1.6625461816412341,0.06927275756838476,,,
placeholder-11,2026-05-29T12:00:00Z,40.06214,-105.7034,placeholder_deterministic,281.49040024906776,2.4020826231499885,0.10008677596458286,,,
placeholder-11,2026-05-30T12:00:00Z,40.04653,-105.69247,placeholder_deterministic,151.80734345575524,1.9693289882049976,0.08205537450854157,,,
placeholder-11,2026-05-31T12:00:00Z,40.07488,-105.65156,placeholder_deterministic,47.82811798679569,4.696720367333854,0.1956966819722439,,,
placeholder-11,2026-06-01T12:00:00Z,40.01293,-105.6971,placeholder_deterministic,209.38388970113996,7.904423667497993,0.3293509861457497,,,
placeholder-11,2026-06-02T12:00:00Z,40.0288,-105.67882,placeholder_deterministic,41.40981246286333,2.3531044181397003,0.09804601742248752,,,
placeholder-12,2026-03-05T12:00:00Z,40.03394,-106.94004,placeholder_deterministic,,0.0,0.0,,,
placeholder-12,2026-03-06T12:00:00Z,40.03372,-106.91921,placeholder_deterministic,90.78359673307898,1.7735940611074967,0.0738997525461457,,,
placeholder-12,2026-03-07T12:00:00Z,40.01914,-106.94333,placeholder_deterministic,231.72036690218746,2.616535738714509,0.10902232244643788,,,
placeholder-12,2026-03-08T12:00:00Z,39.98191,-107.01195,placeholder_deterministic,234.71370600597766,7.162551213657387,0.2984396339023911,,,
placeholder-12,2026-03-09T12:00:00Z,39.9533,-106.9916,placeholder_deterministic,151.39698436180709,3.6232823873415905,0.15097009947256626,,,
placeholder-12,2026-03-10T12:00:00Z,39.94839,-106.98638,placeholder_deterministic,140.81843624300996,0.7043225310731062,0.02934677212804609,,,
placeholder-12,2026-03-11T12:00:00Z,39.94279,-107.03102,placeholder_deterministic,260.72135218563096,3.856083913690921,0.16067016307045504,,,
placeholder-12,2026-03-12T12:00:00Z,39.96005,-107.053,placeholder_deterministic,315.69634381869196,2.682121264739407,0.11175505269747528,,,
placeholder-12,2026-03-13T12:00:00Z,39.98379,-107.02543,placeholder_deterministic,41.66013067338042,3.5338340210874777,0.14724308421197824,,,
placeholder-12,2026-03-14T12:00:00Z,40.01411,-106.9984,placeholder_deterministic,34.32173483101536,4.082628140675282,0.17010950586147008,,,
placeholder-12,2026-03-15T12:00:00Z,40.00235,-106.99335,placeholder_deterministic,161.79148773330132,1.3765710673246019,0.05735712780519175,,,
placeholder-12,2026-03-16T12:00:00Z,40.02469,-106.9031,placeholder_deterministic,72.06028634168115,8.077453134990416,0.33656054729126733,,,
placeholder-12,2026-03-17T12:00:00Z,40.03578,-106.91894,placeholder_deterministic,312.443483481522,1.8274409870106605,0.07614337445877752,,,
placeholder-12,2026-03-18T12:00:00Z,40.015,-106.9615,placeholder_deterministic,237.49191083337044,4.297887053893594,0.17907862724556642,,,
placeholder-12,2026-03-19T12:00:00Z,40.03073,-106.94681,placeholder_deterministic,35.56600663034419,2.150357030874785,0.08959820961978271,,,
placeholder-12,2026-03-20T12:00:00Z,40.07246,-106.96626,placeholder_deterministic,340.37103114044953,4.926643468902628,0.20527681120427618,,,
placeholder-12,2026-03-21T12:00:00Z,40.05926,-106.9452,placeholder_deterministic,129.31050867578193,2.3165085985317964,0.09652119160549151,,,
placeholder-12,2026-03-22T12:00:00Z,40.04166,-106.94362,placeholder_deterministic,176.0683602295867,1.9616461173940902,0.08173525489142043,,,
placeholder-12,2026-03-23T12:00:00Z,40.06302,-106.95754,placeholder_deterministic,333.49275531849526,2.654234873979667,0.1105931197491528,,,
placeholder-12,2026-03-24T12:00:00Z,40.03623,-106.9907,placeholder_deterministic,223.46652741466744,4.103724547152519,0.17098852279802165,,,
placeholder-12,2026-03-25T12:00:00Z,40.03153,-106.95917,placeholder_deterministic,101.00675532305706,2.734800369752847,0.11395001540636862,,,
placeholder-12,2026-03-26T12:00:00Z,40.05611,-106.9475,placeholder_deterministic,19.970740745594014,2.9081092436147675,0.12117121848394864,,,
placeholder-12,2026-03-27T12:00:00Z,40.07501,-106.92799,placeholder_deterministic,38.30276997762894,2.678274160492635,0.11159475668719311,,,
